Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
104.044,3141,-5445,95.2,160.0,4.7,-9,10.52,13.40,1.73,9.1,32.4,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.64,41.47,14.62,145.6,163.6,0.00,52440.0,10.91,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.054,3141,-5445,93.4,160.0,5.0,25,10.76,13.60,1.73,9.1,32.4,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.77,42.65,14.73,145.6,161.8,0.00,52624.0,10.79,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.064,3154,683,93.4,160.0,4.9,-8,10.64,13.30,1.66,8.7,33.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.76,42.92,14.66,145.6,161.8,0.00,52264.0,10.73,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.074,3154,683,95.2,160.0,4.7,-17,10.38,14.10,1.66,8.7,33.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.61,42.13,14.60,145.6,163.6,0.00,51720.0,10.70,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.084,3127,-1407,93.4,160.0,4.9,19,10.46,14.10,1.62,8.4,34.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.74,42.59,14.67,145.6,161.8,0.00,53568.0,10.63,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.094,3127,-1407,93.4,160.0,4.9,3,10.71,13.50,1.62,8.4,34.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.85,43.34,14.76,145.6,161.8,0.00,53184.0,10.60,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.104,3299,9457,95.2,160.0,4.7,-22,10.40,13.30,1.65,9.1,35.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.74,41.57,14.68,145.6,163.6,0.00,52440.0,10.54,14.46,100.0,28.0,0.0,49.5,30.0,100.0,
104.114,3185,9457,93.4,160.0,4.9,14,10.26,13.30,1.65,9.1,35.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.74,42.63,14.65,145.6,163.6,0.00,52264.0,10.48,14.46,100.0,28.0,0.0,49.5,30.0,100.0,
104.124,3185,-6051,93.4,160.0,5.0,11,10.39,13.40,1.77,9.4,35.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.89,41.07,14.68,145.6,161.8,0.00,53000.0,10.41,14.54,100.0,28.0,0.0,49.5,30.0,100.0,
104.135,3164,-1107,93.4,160.0,4.8,-19,10.61,13.30,1.73,9.1,36.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.77,42.80,14.66,145.6,163.6,0.00,52264.0,10.44,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.144,3164,-1107,93.4,160.0,4.8,0,10.25,13.40,1.73,9.1,36.1,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.68,42.32,14.67,145.6,163.6,0.00,51720.0,10.35,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.154,3159,-263,93.4,160.0,5.0,19,10.27,13.50,1.76,9.3,36.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.81,41.82,14.68,145.6,161.8,0.00,52816.0,10.29,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.164,3159,-263,93.4,160.0,4.9,-11,10.38,13.40,1.76,9.3,36.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.86,41.90,14.68,145.6,163.6,0.00,53568.0,10.26,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.174,3375,10000,93.4,160.0,4.7,-14,10.46,13.40,1.71,9.6,37.4,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.73,42.17,14.64,145.6,163.6,0.00,53184.0,10.25,14.41,100.0,28.0,0.0,49.5,30.0,100.0,
104.184,3375,10000,93.4,160.0,5.0,25,10.21,13.30,1.71,9.6,37.4,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.77,41.42,14.72,145.6,161.8,0.00,52440.0,10.11,14.41,100.0,28.0,0.0,49.5,30.0,100.0,
104.194,3227,-7961,93.4,160.0,4.9,-6,10.22,13.30,1.78,9.6,37.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.83,41.57,14.71,145.6,161.8,0.00,52080.0,10.14,14.51,100.0,28.0,0.0,49.5,30.0,100.0,
104.204,3227,-7961,93.4,160.0,4.7,-19,10.41,13.50,1.78,9.6,37.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.66,42.52,14.63,145.6,163.6,0.00,52264.0,10.14,14.51,100.0,28.0,0.0,49.5,30.0,100.0,
104.214,3138,-4656,93.4,160.0,4.9,17,10.24,13.30,1.71,8.9,37.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.70,42.42,14.66,145.6,163.6,0.00,51720.0,10.08,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.224,3138,-4656,93.4,160.0,5.0,8,10.11,13.80,1.71,8.9,37.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.76,41.42,14.65,145.6,161.8,0.00,51192.0,10.04,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.234,3110,-1451,93.4,160.0,4.7,-22,10.16,13.70,1.71,8.9,37.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.76,40.77,14.61,145.6,163.6,0.00,53952.0,10.07,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.244,3110,-1451,93.4,160.0,4.8,6,10.45,13.50,1.71,8.9,37.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.73,42.75,14.74,145.6,163.6,0.00,53760.0,10.04,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.254,3250,7583,93.4,160.0,5.0,16,10.28,13.30,1.69,9.2,37.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.81,41.34,14.76,145.6,161.8,0.00,53184.0,9.97,14.49,100.0,28.0,0.0,49.5,30.0,100.0,
104.264,3083,7583,93.4,160.0,4.8,-16,10.15,13.30,1.69,9.2,37.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.76,42.17,14.62,145.6,163.6,0.00,52624.0,10.01,14.49,100.0,28.0,0.0,49.5,30.0,100.0,
104.274,3083,-8583,93.4,160.0,4.7,-6,10.23,13.50,1.79,9.2,36.8,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.65,40.30,14.62,145.6,163.6,0.00,52624.0,10.00,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.284,2977,-8583,93.4,160.0,5.0,22,10.55,13.40,1.79,9.2,36.8,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.77,43.13,14.72,145.6,161.8,0.00,52440.0,9.98,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.294,2977,-5260,93.4,160.0,4.9,-6,10.24,13.30,1.70,8.4,35.7,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.76,41.30,14.68,145.6,161.8,0.00,51896.0,9.97,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.304,2977,-5260,93.4,160.0,4.7,-19,10.15,13.50,1.70,8.4,35.7,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.67,42.30,14.59,145.6,163.6,0.00,51368.0,10.03,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.314,2899,-3768,93.4,160.0,4.9,22,10.29,15.20,1.75,8.5,34.3,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.80,41.57,14.68,145.6,161.8,0.00,53952.0,9.94,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
104.328,2941,-3768,93.4,160.0,4.9,0,10.64,14.30,1.75,8.5,34.3,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.86,43.57,14.79,145.6,161.8,0.00,53376.0,9.97,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
104.334,2941,2059,95.2,160.0,4.7,-22,10.38,13.60,1.53,7.5,33.4,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.68,41.50,14.68,145.6,163.6,0.00,53000.0,9.97,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
104.344,2941,2059,93.4,160.0,4.9,14,10.34,13.40,1.53,7.5,33.4,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.72,42.67,14.68,145.6,163.6,0.00,52264.0,9.95,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
104.354,2763,-8199,93.4,160.0,5.0,11,10.48,13.50,1.72,7.9,31.5,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.77,42.27,14.68,145.6,161.8,0.00,51720.0,9.95,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
104.364,2763,-8199,95.2,160.0,4.7,-25,10.70,13.30,1.72,7.9,31.5,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.67,41.57,14.64,145.6,163.6,0.00,52080.0,10.00,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
104.374,2643,-5287,93.4,160.0,4.8,6,10.71,13.30,1.69,7.4,29.4,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.63,42.84,14.61,145.6,163.6,0.00,51368.0,9.98,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
104.384,2643,-5287,93.4,160.0,5.0,19,10.51,13.30,1.69,7.4,29.4,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.71,42.88,14.66,145.6,161.8,0.00,51016.0,9.92,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
104.394,2480,-5287,93.4,160.0,4.8,-16,10.61,13.30,1.69,7.4,29.4,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.70,41.55,14.61,145.6,163.6,0.00,50672.0,10.01,14.55,100.0,28.0,0.0,49.5,24.5,100.0,
104.404,2480,-6738,93.4,160.0,4.7,-9,10.77,13.40,1.68,6.9,27.4,100.0,100.0,100.0,100.0,100.0,19.3,0.0,0.59,42.40,14.57,145.6,163.6,0.00,50504.0,10.00,14.55,100.0,28.0,0.0,49.5,24.5,100.0,
104.414,2480,-6738,93.4,160.0,5.0,25,11.16,13.30,1.68,6.9,27.4,100.0,100.0,100.0,100.0,100.0,19.3,0.0,0.73,43.92,14.65,145.6,161.8,0.00,50328.0,9.98,14.55,100.0,28.0,0.0,49.5,24.5,100.0,
104.424,2382,-3891,93.4,160.0,4.9,-8,11.04,13.30,1.67,6.6,25.5,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.70,43.22,14.60,145.6,163.6,0.00,50000.0,10.00,14.55,100.0,28.0,0.0,49.5,23.5,100.0,
104.434,2382,-3891,93.4,160.0,4.7,-17,10.81,13.30,1.67,6.6,25.5,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.57,42.72,14.52,145.6,163.6,0.00,49504.0,10.00,14.55,100.0,28.0,0.0,49.5,23.5,100.0,
104.444,2395,-3891,93.4,160.0,4.9,19,10.93,13.50,1.67,6.6,25.5,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.70,42.34,14.59,145.6,161.8,0.00,49664.0,10.01,14.55,100.0,28.0,0.0,49.5,23.5,100.0,
104.457,2395,519,93.4,160.0,4.9,3,11.13,13.70,1.63,6.5,24.0,100.0,100.0,100.0,100.0,100.0,19.5,0.0,0.85,41.84,14.65,145.6,161.8,0.00,52080.0,10.00,14.55,100.0,28.0,0.0,49.5,23.5,100.0,
104.464,2395,519,95.2,160.0,4.7,-22,11.42,13.50,1.63,6.5,24.0,100.0,100.0,100.0,100.0,100.0,19.5,0.0,0.78,43.84,14.62,145.6,163.6,0.00,51544.0,10.07,14.55,100.0,28.0,0.0,49.5,23.5,100.0,
104.474,2752,10000,93.4,160.0,4.8,9,11.12,13.30,1.61,7.4,24.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.72,42.95,14.65,145.6,163.6,0.00,50840.0,10.05,14.45,100.0,28.0,0.0,49.5,27.5,100.0,
104.484,2752,10000,93.4,160.0,5.0,16,11.04,13.30,1.61,7.4,24.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.86,41.90,14.60,145.6,161.8,0.00,50504.0,10.05,14.45,100.0,28.0,0.0,49.5,27.5,100.0,
104.494,2563,-8074,93.4,160.0,4.7,-22,11.10,13.40,1.66,7.1,23.5,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.70,42.57,14.55,145.6,163.6,0.00,49832.0,10.14,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
104.504,2563,-8074,95.2,160.0,4.7,0,11.26,13.30,1.66,7.1,23.5,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.63,42.72,14.55,145.6,163.6,0.00,50000.0,10.14,14.55,100.0,28.0,0.0,49.5,25.5,100.0,
104.514,2442,-8074,93.4,160.0,5.0,22,11.57,13.30,1.66,7.1,23.5,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.76,43.22,14.61,145.6,161.8,0.00,49664.0,10.13,14.55,100.0,28.0,0.0,49.5,24.0,100.0,
104.524,2442,-4925,93.4,160.0,4.9,-11,11.13,13.30,1.68,6.8,22.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.70,42.95,14.61,145.6,163.6,0.00,49176.0,10.16,14.33,100.0,28.0,0.0,49.5,24.0,100.0,
104.534,2442,-4925,95.2,160.0,4.7,-14,11.10,13.30,1.68,6.8,22.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.67,41.67,14.52,145.6,163.6,0.00,48696.0,10.23,14.33,100.0,28.0,0.0,49.5,24.0,100.0,
104.544,2410,-1285,93.4,160.0,4.9,22,11.28,13.50,1.67,6.7,21.9,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.73,43.50,14.56,145.6,161.8,0.00,50328.0,10.22,14.55,100.0,28.0,0.0,49.5,24.0,100.0,
104.554,2410,-1285,93.4,160.0,4.9,0,11.52,13.30,1.67,6.7,21.9,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.86,43.05,14.64,145.6,161.8,0.00,51192.0,10.22,14.55,100.0,28.0,0.0,49.5,24.0,100.0,
104.567,2668,10000,95.2,160.0,4.7,-22,11.60,13.30,1.65,7.3,22.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.70,42.95,14.56,145.6,163.6,0.00,50504.0,10.28,14.38,100.0,28.0,0.0,49.5,26.5,100.0,
104.574,2668,10000,93.4,160.0,4.9,17,11.18,13.30,1.65,7.3,22.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.67,42.72,14.62,145.6,163.6,0.00,50000.0,10.23,14.38,100.0,28.0,0.0,49.5,26.5,100.0,
104.584,2668,10000,93.4,160.0,5.0,11,11.24,13.60,1.65,7.3,22.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.76,43.65,14.63,145.6,161.8,0.00,49504.0,10.28,14.38,100.0,28.0,0.0,49.5,26.5,100.0,
104.594,2519,-6257,95.2,160.0,4.7,-25,11.33,14.00,1.61,6.8,21.7,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.63,43.13,14.55,145.6,163.6,0.00,50160.0,10.32,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
104.604,2519,-6257,95.2,160.0,4.8,3,11.61,13.50,1.61,6.8,21.7,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.63,44.17,14.59,145.6,163.6,0.00,50160.0,10.33,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
104.614,2473,-1896,93.4,160.0,5.0,19,11.51,13.30,1.64,6.8,21.3,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.70,43.57,14.61,145.6,161.8,0.00,49664.0,10.33,14.30,100.0,28.0,0.0,49.5,24.5,100.0,
104.624,2473,-1896,93.4,160.0,4.9,-11,11.23,13.30,1.64,6.8,21.3,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.69,43.82,14.54,145.6,161.8,0.00,49016.0,10.38,14.30,100.0,28.0,0.0,49.5,24.5,100.0,
104.634,2426,-1896,95.2,160.0,4.7,-14,11.27,13.60,1.64,6.8,21.3,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.57,42.67,14.52,145.6,163.6,0.00,49832.0,10.47,14.30,100.0,28.0,0.0,49.5,24.5,100.0,
104.644,2426,-1901,93.4,160.0,5.0,25,11.47,13.70,1.61,6.5,20.9,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.77,42.95,14.62,145.6,161.8,0.00,51192.0,10.41,14.55,100.0,28.0,0.0,49.5,24.0,100.0,
104.654,2426,-1901,93.4,160.0,4.9,-3,11.76,13.30,1.61,6.5,20.9,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.83,44.52,14.66,145.6,161.8,0.00,50672.0,10.48,14.55,100.0,28.0,0.0,49.5,24.0,100.0,
104.664,2652,9990,95.2,160.0,4.7,-22,11.34,13.30,1.67,7.4,21.3,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.64,42.82,14.55,145.6,163.6,0.00,50160.0,10.54,14.19,100.0,28.0,0.0,49.5,26.5,100.0,
104.677,2652,9990,93.4,160.0,4.9,22,11.20,13.30,1.67,7.4,21.3,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.76,42.09,14.57,145.6,161.8,0.00,49504.0,10.53,14.19,100.0,28.0,0.0,49.5,26.5,100.0,
104.684,2619,-1440,93.4,160.0,5.0,6,11.31,14.50,1.65,7.2,21.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.80,43.22,14.57,145.6,161.8,0.00,50840.0,10.58,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
104.694,2619,-1440,95.2,160.0,4.7,-28,11.43,14.20,1.65,7.2,21.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.76,44.40,14.60,145.6,163.6,0.00,51192.0,10.63,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
104.704,2830,9952,95.2,160.0,4.9,14,11.51,13.60,1.49,7.0,22.7,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.73,43.09,14.60,145.6,163.6,0.00,50840.0,10.64,14.45,100.0,28.0,0.0,49.5,28.0,100.0,
104.714,2830,9952,93.4,160.0,5.0,11,11.10,13.30,1.49,7.0,22.7,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.85,42.77,14.68,145.6,161.8,0.00,50160.0,10.61,14.45,100.0,28.0,0.0,49.5,28.0,100.0,
104.725,2782,-2225,95.2,160.0,4.8,-14,11.07,13.70,1.66,7.7,23.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.82,42.25,14.60,145.6,163.6,0.00,50840.0,10.69,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
104.734,2782,-2225,95.2,160.0,4.8,-5,11.16,14.00,1.66,7.7,23.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.77,43.05,14.61,145.6,163.6,0.00,51896.0,10.67,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
104.745,2950,8262,93.4,160.0,5.0,19,11.44,13.50,1.54,7.6,25.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.86,44.34,14.66,145.6,161.8,0.00,51368.0,10.63,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.754,2950,8262,93.4,160.0,4.9,-8,10.96,13.30,1.54,7.6,25.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.77,41.30,14.63,145.6,163.6,0.00,50840.0,10.63,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.764,2896,8262,95.2,160.0,4.7,-17,10.84,13.80,1.54,7.6,25.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.63,42.82,14.57,145.6,163.6,0.00,51192.0,10.69,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
104.775,2896,-2606,93.4,160.0,4.9,22,10.99,15.20,1.60,7.7,25.8,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.77,41.67,14.67,145.6,161.8,0.00,52440.0,10.61,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
104.789,3033,6926,93.4,160.0,4.9,0,11.26,14.00,1.40,7.1,27.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.85,44.13,14.68,145.6,161.8,0.00,51720.0,10.60,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.794,3033,6926,95.2,160.0,4.7,-22,10.77,13.50,1.40,7.1,27.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.67,41.00,14.62,145.6,163.6,0.00,51368.0,10.58,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.804,2938,6926,93.4,160.0,4.9,17,10.70,13.50,1.40,7.1,27.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.68,42.65,14.66,145.6,161.8,0.00,51544.0,10.55,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
104.814,2938,-4651,93.4,160.0,5.0,8,10.84,14.00,1.66,8.1,28.1,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.81,41.63,14.67,145.6,161.8,0.00,53184.0,10.50,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
104.824,2982,-4651,95.2,160.0,4.7,-25,11.06,13.50,1.66,8.1,28.1,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.69,43.13,14.65,145.6,163.6,0.00,52264.0,10.51,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.834,2982,2186,93.4,160.0,4.8,9,10.65,13.40,1.64,8.2,28.9,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.63,42.15,14.68,145.6,163.6,0.00,51896.0,10.41,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.844,2993,2186,93.4,160.0,5.0,16,10.64,13.50,1.64,8.2,28.9,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.75,43.20,14.68,145.6,161.8,0.00,52264.0,10.36,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.854,2993,548,93.4,160.0,4.8,-16,10.72,13.80,1.67,8.3,29.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.80,41.42,14.65,145.6,163.6,0.00,53184.0,10.36,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
104.865,3244,10000,95.2,160.0,4.7,-9,10.87,13.50,1.61,8.7,31.5,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.70,44.02,14.63,145.6,163.6,0.00,52624.0,10.35,14.49,100.0,28.0,0.0,49.5,30.0,100.0,
104.874,3244,10000,93.4,160.0,5.0,25,10.51,13.30,1.61,8.7,31.5,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.82,43.07,14.72,145.6,161.8,0.00,52080.0,10.22,14.49,100.0,28.0,0.0,49.5,30.0,100.0,
104.884,3133,-5796,93.4,160.0,4.9,-6,10.47,13.30,1.73,9.0,32.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.84,41.70,14.66,145.6,161.8,0.00,51896.0,10.25,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.894,3133,-5796,95.2,160.0,4.7,-19,10.54,13.50,1.73,9.0,32.6,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.77,41.50,14.64,145.6,163.6,0.00,53000.0,10.23,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.904,3123,-520,93.4,160.0,4.9,22,10.73,13.40,1.69,8.8,33.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.82,42.63,14.65,145.6,161.8,0.00,52440.0,10.17,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.914,3123,-520,93.4,160.0,4.9,0,10.39,13.30,1.69,8.8,33.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.87,42.59,14.68,145.6,161.8,0.00,51544.0,10.10,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.924,3072,-2611,95.2,160.0,4.7,-22,10.34,13.70,1.75,9.0,33.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.72,40.95,14.63,145.6,163.6,0.00,52816.0,10.14,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.934,3072,-2611,93.4,160.0,4.9,14,10.50,13.80,1.75,9.0,33.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,42.72,14.72,145.6,163.6,0.00,53376.0,10.07,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.944,3197,6661,93.4,160.0,5.0,11,10.60,13.50,1.64,8.7,34.6,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.88,42.77,14.71,145.6,161.8,0.00,52816.0,10.03,14.52,100.0,28.0,0.0,49.5,30.0,100.0,
104.954,3197,6661,93.4,160.0,4.7,-22,10.26,13.30,1.64,8.7,34.6,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.76,41.02,14.65,145.6,163.6,0.00,52440.0,10.01,14.52,100.0,28.0,0.0,49.5,30.0,100.0,
104.964,3082,-5907,93.4,160.0,4.8,3,10.27,13.50,1.77,9.1,34.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.70,41.55,14.66,145.6,163.6,0.00,52080.0,10.03,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.975,3082,-5907,93.4,160.0,5.0,19,10.53,14.20,1.77,9.1,34.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.81,43.17,14.73,145.6,161.8,0.00,52624.0,9.97,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.984,3058,-1223,93.4,160.0,4.9,-11,10.48,13.60,1.57,8.0,34.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.73,42.38,14.67,145.6,163.6,0.00,52264.0,10.00,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
104.994,3058,-1223,93.4,160.0,4.7,-14,10.20,13.40,1.57,8.0,34.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.63,41.20,14.62,145.6,163.6,0.00,51720.0,10.00,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
105.004,2964,-4644,93.4,160.0,5.0,25,10.34,14.30,1.76,8.7,33.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.73,42.05,14.68,145.6,161.8,0.00,53376.0,9.97,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
105.014,2964,-4644,93.4,160.0,4.9,-8,10.59,14.20,1.76,8.7,33.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.78,42.88,14.73,145.6,163.6,0.00,53568.0,9.97,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
105.024,2996,1598,93.4,160.0,4.7,-17,10.51,13.70,1.56,7.8,33.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.63,42.63,14.68,145.6,163.6,0.00,53184.0,10.01,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
105.034,2996,1598,93.4,160.0,4.9,17,10.28,13.40,1.56,7.8,33.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.67,41.88,14.68,145.6,163.6,0.00,52440.0,9.97,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
